smiles,Fu_final,lgFu,Fu_train_test
O=C(O)P(=O)(O)O,0.85,-0.070581074,train
COc1ccc(OC)c(C(O)C(C)N)c1,0.85,-0.070581074,train
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0.85,-0.070581074,test
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,0.85,-0.070581074,test
C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,0.85,-0.070581074,test
N#Cc1cc(C)c(c(n1)C)C(=NCC[C@H](N1CCC(CC1)N(C(=O)CC1CCOCC1)Cc1ccsc1)C)O,0.85,-0.070581074,train
O=c1[nH]c2cc(Cl)ccc2o1,0.845,-0.073143291,test
CC(=CC(=O)N(C)C)OP(=O)(OC)OC,0.84289167,-0.074228238,train
CCCOC(=O)NCCCN(C)C,0.842580665,-0.074388511,train
S=c1[nH]cnc2[nH]cnc12,0.841249998,-0.075074924,train
CCCc1cc(I)cc(c1O)CNCCCN(C)C,0.841,-0.075204004,train
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,0.84,-0.075720714,train
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,0.84,-0.075720714,test
COc1c(N2C[C@@H](C)C[C@H](N)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.84,-0.075720714,test
CN[C@@H]1CCN(C1)c1cc(NCC2CC2)[nH]c(=N)n1,0.84,-0.075720714,train
O/N=C(\c1[nH]sc(=N)n1)/C(=N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)/C=C/1\CCN(C1=O)[C@@H]1CCN(C1)C(=O)OCc1oc(=O)oc1C)O,0.84,-0.075720714,train
NC(=N)NC(=N)NCCC1C=CC=CC=1,0.839999985,-0.075720722,train
COC1C=CC(=CC=1NNC(=O)OC(C)C)C1C=CC=CC=1,0.836666672,-0.077447531,test
CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,0.83333333,-0.079181248,train
CCCCOCCO,0.83316,-0.079271589,train
N[C@H]1CN(C[C@@H]1N1CC(F)(F)CCC1=O)c1ncnc(n1)N1CCC(C1)(F)F,0.83,-0.080921908,train
CN1COCN(CC2=CN=C(Cl)S2)C1=N[N+]([O-])=O,0.829094334,-0.081396053,train
COC1C=CC2CN(C)CCC3=CC(O)CC4OC=1C=2C34,0.828749995,-0.081576461,train
N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1,0.825,-0.083546051,test
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,0.825,-0.083546051,test
CC(=O)OCCOCCOCCOC(C)=O,0.824789,-0.08365714,train
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,0.823811465,-0.084172168,train
CN(C)C1CC(C)OC(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)N(C)CC(C)CC2(C)O)C1O,0.82333333,-0.084424303,test
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,0.82,-0.086186148,train
NCc1c(C)nc2c(c1c1ccc(cc1Cl)Cl)C(=O)N(C2)CC(=O)N(C)C,0.82,-0.086186148,train
CC(C)C(N)C(=O)OCCOCN1C=NC2=C1N=C(N)NC2=O,0.819999995,-0.08618615,train
NC(CC1C=C(O)C(O)=CC=1)C(O)=O,0.819166667,-0.086627728,train
NC1=NC(F)=NC2=C1N=CN2C1OC(CO)C(O)C1O,0.819166667,-0.086627728,train
COc1cccc(C2(O)CCCCC2CN(C)C)c1,0.818333329,-0.087069761,train
CCN(CC)CCNC(=O)c1ccc(N)cc1,0.815,-0.088842391,train
CC(C)(ON=C(C1=CSC(N)=N1)C(=O)NC1C2SCC(C[N+]3C=CC=CC=3)=C(C([O-])=O)N2C1=O)C(O)=O,0.814374999,-0.089175568,train
CCOC(=O)C(N=C(C1CCn2c1ccc2C(=O)c1ccccc1)O)C,0.811,-0.090979146,train
COC1=CC=C2CC3C4CCC(=O)C5OC1=C2C45CCN3C,0.81,-0.091514981,train
N[C@@H]1CCN(C1)c1cc([nH]c(=N)n1)C(C)C,0.81,-0.091514981,train
O=C(C1CC21CCN(CC2)C1CCCCC1)N1CCN(CC1)C1CCCCC1,0.81,-0.091514981,train
OC(=NCc1ccc(=N)[nH]c1C)Cn1c(C)cc(c(c1=O)N)S(=O)(=O)c1ccccc1,0.81,-0.091514981,train
CCC(C)(C)OC,0.80973,-0.09165977,train
Nc1nc2[nH]cnc2c(=S)[nH]1,0.804,-0.094743951,test
CC(C)C(O)C(=O)NC(C)C(=O)NC1C2=CC=CC=C2CCN(C)C1=O,0.8029,-0.095338542,train
OC(=O)CCCCC1SCC2NC(=O)NC21,0.800000005,-0.09691001,train
NC1CONC1=O,0.800000005,-0.09691001,train
CC(OC(=O)OCC)OC(=O)C1N2C(SC1(C)C)C(NC(=O)C(N)C1=CC=CC=C1)C2=O,0.800000005,-0.09691001,train
CN1CC(C(O)=O)N(C1=O)C(=O)C(C)NC(CCC1C=CC=CC=1)C(=O)OCC,0.800000005,-0.09691001,train
CC(C)[N+]1(C)C2CC(CC1CC2)OC(=O)C(CO)C1C=CC=CC=1,0.800000005,-0.09691001,train
CCC1(c2ccccc2)C(=O)NCNC1=O,0.800000005,-0.09691001,train
CC(=O)OCC1CSC2C(NC(=O)CC#N)C(=O)N2C=1C(O)=O,0.800000005,-0.09691001,train
[O-]C(=O)C1=C(CSC2C(NC(=O)CC3=CC=CS3)C(=O)N12)C[N+]1C=CC=CC=1,0.800000003,-0.096910012,train
CN/C(=N\CCSCc1nc[nH]c1C)NC#N,0.8,-0.096910013,test
O=P1(N(CCCl)CCCl)NCCCO1,0.8,-0.096910013,test
Cc1ncc([N+](=O)[O-])n1CCO,0.8,-0.096910013,train
Cc1ccccc1C(OCCN(C)C)c1ccccc1,0.8,-0.096910013,train
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.8,-0.096910013,test
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,0.8,-0.096910013,test
c1cnc2cc3c(cc2n1)C1CNCC3C1,0.8,-0.096910013,train
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,0.8,-0.096910013,test
CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)([O-])O)n1,0.8,-0.096910013,test
COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,0.8,-0.096910013,train
O=C(N1CCC(C1)(F)F)[C@H]1NC[C@H](C1)N1CCN(CC1)c1ncccn1,0.8,-0.096910013,train
C[C@@H]1CCCN1CCCOc1ccc(cc1)C(=O)CN1CCOCC1,0.8,-0.096910013,train
CC(CC1(CCCN1)C(=O)c1ccc2c(c1)c[nH]n2)C,0.8,-0.096910013,test
C[C@@H]1CCCN1CCCOc1ccc(cc1)c1cnnc(c1)O,0.8,-0.096910013,train
Clc1cc(C)c(c(n1)C)C(=NCC[C@H](N1CCC(CC1)N(C(=O)CC1CCOCC1)Cc1ccsc1)C)O,0.8,-0.096910013,train
OC12CCC(=O)C3OC4C5=C(CC1N(CC1CC1)CCC253)C=CC=4O,0.793333335,-0.100544297,train
CNC(=O)ON=C(SC)C(=O)N(C)C,0.792429497,-0.101039367,train
COC1N=C(N)N=C2C=1N=CN2C1OC(CO)C(O)C1O,0.791666669,-0.10145764,test
OC1C=C(C=CC=1O)C(O)=O,0.79150001,-0.101549075,train
COc1ccc(cc1)N(C1CCN(CC1)[C@@H](CCN=C(c1c(C)ncnc1C)O)C)Cc1cnccc1C,0.79,-0.102372909,train
CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@](C1)(C(C)C)C(=O)N1CCN(CC1)c1nncc(c1)C(F)(F)F,0.79,-0.102372909,train
Nc1nc2c(ncn2COCCO)c(=O)[nH]1,0.79,-0.102372909,test
OCC(O)C1OC(=O)C(=O)C1O,0.789430178,-0.102686276,train
CC1C=C(C)N=C(N=1)SCC(N)=O,0.787899999,-0.1035289,train
N=C(NC1C=CC=CC=1)NC1C=CC=CC=1,0.784429,-0.105446359,train
COC1C=CC(=CC=1C(O)CN)OC,0.7801,-0.107849722,train
CC(C(=O)OC1CC[N+](C)(C)CC1)(C1C=CC=CC=1)N1CCCCC1,0.7801,-0.107849722,train
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C)CS[C@H]12)c1csc(N)n1,0.78,-0.107905397,test
OC(=NCc1ccc(=N)[nH]c1C)Cn1c(C)cc(c(c1=O)N)S(=O)(=O)Cc1ccccc1,0.78,-0.107905397,test
O=C1CCc2c1ccc(c2)c1cccnc1,0.78,-0.107905397,train
O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,0.779999993,-0.107905401,test
COC1(C)CC(OC2C(C)C(OC3OC(C)CC(C3O)N(C)C)C(C)(O)CC(C)C(N)C(C)C(O)C(C)(O)C(CC)OC(=O)C2C)OC(C)C1O,0.779999985,-0.107905406,train
Fc1cnc2c3c1[C@](O)(CN1CCC(CC1)NCc1ncc4c(c1)OCCO4)Cn3c(=O)cc2,0.778,-0.109020403,train
O=C([C@](c1ccccc1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCCc3cncnc3)CCC1CC2,0.776,-0.110138279,train
C1C(N=C2SCCN21)C1C=CC=CC=1,0.775,-0.110698297,train
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,0.775,-0.110698297,train
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)C2NC(COCCOC)OC(C2C)C1(C)O,0.775,-0.110698297,test
CS(=O)(=O)C1=CC=C(C=C1)C(O)C(CF)NC(=O)C(Cl)Cl,0.771455766,-0.11268897,train
CCNCC(O)c1cccc(O)c1,0.77,-0.113509275,test
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,0.77,-0.113509275,train
Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,0.77,-0.113509275,train
OC(=NCc1ccc(=N)[nH]c1C)Cn1c(C)cc(c(c1=O)N)S(=O)(=O)NCC1CCC1,0.77,-0.113509275,train
N#C[C@@H]1CC[C@@H](N1C(=O)CNC1(CO)CCCC1)C#N,0.77,-0.113509275,train
OCC(COC(=O)C(c1ccc(cc1)CC(C)C)C)O,0.77,-0.113509275,train
NC(=O)OCC(COC(N)=O)c1ccccc1,0.76999999,-0.11350928,train
CC1(CN2C=CN=N2)C(C(O)=O)N2C(CC2=O)S1(=O)=O,0.76999999,-0.11350928,test
c1ccc(CC2=NCCN2)cc1,0.76999999,-0.11350928,test
NC(=O)C1C=C[N+](CC2CSC3C(NC(=O)C(C4C=CC=CC=4)S(O)(=O)=O)C(=O)N3C=2C([O-])=O)=CC=1,0.76999999,-0.11350928,test
CC1C(=O)N(N=CC=1C(F)(F)F)C1C=C(OCC(=O)OCC)C(Cl)=CC=1F,0.769,-0.11407366,train
Cc1nccc(c1)CCC[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1ccccc1)(N1CCCCC1)C,0.769,-0.11407366,test
NC/C=C\CN(C[C@H]1O[C@H]([C@@H]([C@@H]1O)F)n1cnc2c1ncnc2N)C,0.767,-0.115204636,train
NC1=CC=C(C=C1)C(O)=O,0.766,-0.11577123,train
CCOC(C)(C)C,0.76264,-0.11768042,train
O=C1CCCCCN1,0.761,-0.118615343,train
O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,0.76,-0.119186408,train
O=C1CCc2c(C1)ccc(c2)c1cccnc1,0.76,-0.119186408,train
COC(=O)CN=C(C(c1ccc(cc1)CC(C)C)C)O,0.76,-0.119186408,train
CN1CCC23C4C=CC(O)C2OC2C3=C(CC14)C=CC=2OCCN1CCOCC1,0.759999995,-0.119186411,train
[O-][N+](=O)OC1COC2C1OCC2O[N+]([O-])=O,0.756666664,-0.121095399,train
C1C[N+]2=CC=CC=C2C2C=CC=C[N+]=21,0.755334363,-0.121860757,train
COC(=O)C(c1ccccc1)C1CCCCN1,0.754499999,-0.122340757,train
NC1N=C(N)N=C2N=CC(CNC3C=CC(=CC=3)C(=O)NC(CCC(O)=O)C(O)=O)=NC=12,0.75,-0.124938737,test
NC(C1C=CC=CC=1)C(=O)NC1C2SCC(Cl)=C(C(O)=O)N2C1=O,0.75,-0.124938737,train
CC(=O)C1C=C(C=CC=1OCC(O)CNC(C)(C)C)NC(=O)N(CC)CC,0.75,-0.124938737,train
CCOC(=O)C(CCC1C=CC=CC=1)NC1CCCN2CCCC(C(O)=O)N2C1=O,0.75,-0.124938737,train
NC(C1C=CC=CC=1)C(=O)NC1C2CCC(Cl)=C(C(O)=O)N2C1=O,0.75,-0.124938737,train
CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,0.75,-0.124938737,test
O=C(NCCO[N+](=O)[O-])c1cccnc1,0.75,-0.124938737,test
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,0.75,-0.124938737,test
CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,0.75,-0.124938737,test
NC(=O)C1CSSCCC(=O)NC(CCCCN=C(N)N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)N2CCCC2C(=O)N1,0.75,-0.124938737,test
CC(=O)OC1CC(OC(C)C1O)OC1C(O)CC(OC1C)OC1C(O)CC(OC2CCC3(C)C4CC(O)C5(C)C(CCC5(O)C4CCC3C2)C2COC(=O)C=2)OC1C,0.75,-0.124938737,train
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,0.75,-0.124938737,train
OC(=NCc1ccc(=N)[nH]c1C)Cn1c(C)cc2c(c1=O)NCN(S2(=O)=O)CC1CC1,0.75,-0.124938737,train
CON=C(N(C1CCN(CC1)[C@@H](CCN=C(c1c(C)cc(nc1Cl)C#N)O)C)Cc1cscc1)O,0.75,-0.124938737,train
CC1N=C(N)N=C(N)N1C1C=CC(Cl)=CC=1,0.746899999,-0.126737541,train
OC1=CC(O)=CC=C1,0.744792055,-0.127964965,train
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,0.740000005,-0.130768277,train
CC1C=C(OCCN(C)C)C(=CC=1OC(C)=O)C(C)C,0.740000005,-0.130768277,train
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,0.74,-0.13076828,test
CC(C)(C)NCC(O)c1cc(O)cc(O)c1,0.74,-0.13076828,test
C[C@@H]1CCCN1CCCOc1ccc(cc1)C1=NN=C(C(C1)(C)C)O,0.74,-0.13076828,train
CC1C=CC=C(C)C=1N(C(C)C(=O)OC)C(=O)COC,0.730760002,-0.136225232,train
CCC1(c2cccc(O)c2)CCCCN(C)C1,0.730000005,-0.136677137,test
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,0.73,-0.13667714,test
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,0.73,-0.13667714,train
COc1cc(cc(c1O)N(=O)=O)C(P(=O)(CC[C@@H](C(=O)O)N)O)O,0.73,-0.13667714,train
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,0.725,-0.139661993,train
NC(=O)OCC1C(NC(=O)C(=NOCC(O)=O)C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,0.720000008,-0.142667499,train
N=c1nc(N2CCNCC2)c2c([nH]1)c1ccccc1C2,0.72,-0.142667504,train
CCCCNC(=O)OCC#CI,0.719,-0.14327111,train
CON=C(C1=CSC(N)=N1)C(=O)NC1C2SCC=C(C(O)=O)N2C1=O,0.718333339,-0.143673977,test
CCn1cc(C(=O)O)c(=O)c2c1c(F)c(N1CCNC(C1)C)c(c2)F,0.716,-0.145086978,train
CC(=NOC(=O)NC)SC,0.716,-0.145086978,train
OC1C=CC=CC=1,0.715048065,-0.145664764,test
CCCNC(C)C(=O)Nc1ccccc1C,0.715,-0.145693958,test
CC1C=CC=CC=1N,0.713,-0.14691047,train
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,0.71,-0.148741651,train
OC(=NCc1ccc(=N)[nH]c1C)Cn1c(C)cc(c(c1=O)N)S(=O)(=O)CC1CCCC1,0.71,-0.148741651,train
CC(C)OC(=O)OC(C)OC(=O)C1=C(CSC2C(NC(=O)C(=NOC)C3=CSC(N)=N3)C(=O)N12)COC,0.70999999,-0.148741657,train
CC1C=CCNC(=O)C=CC(C)C(OC(=O)C2C(CCN2C(=O)C2=COC(CC(=O)CC(O)C=1)=N2)S(=O)(=O)CCN(CC)CC)C(C)C,0.708333334,-0.14976232,train
CC1(C)CC2N=C(SC=2C(=O)NC1)N1CCOCC1,0.701,-0.154281982,train
CC(N)Cc1ccccc1,0.700768159,-0.15442564,train
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.7,-0.15490196,test
Clc1cccc(Cl)c1NC1=NCCN1,0.7,-0.15490196,train
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,0.7,-0.15490196,train
Clc1ccc2nsnc2c1NC1=NCCN1,0.7,-0.15490196,test
N#C[C@@H]1C[C@H]2[C@@H](N1C(=O)[C@H](C13CC4CC(C1)CC(C3)(C4)O)N)C2,0.7,-0.15490196,train
O=C([C@](c1ccccc1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCCc3ccncc3)CCC1CC2,0.7,-0.15490196,train
OC[C@H]1O[C@H](Oc2ccc(cc2Cl)c2cnc3c(c2)ncn3C)[C@H]([C@H]([C@@H]1O)O)O,0.7,-0.15490196,train
Fc1ccc(c(c1)F)[C@@H]1CN(C[C@H]1C(=O)N1CCC(CC1)c1nc(nn1c1ccc(c(c1)F)F)C)C(C)(C)C,0.7,-0.15490196,train
CN[C@H](C(=N[C@H]1CCC[C@@H]2N(C1=O)[C@@H]1CN(CC[C@@H]1C2)C(=O)c1ccccc1)O)C,0.7,-0.15490196,train
NCC(CC(O)=O)C1C=CC(Cl)=CC=1,0.699999995,-0.154901963,train
CC1CC(NCC)C2C=C(SC=2S1(=O)=O)S(N)(=O)=O,0.699999995,-0.154901963,train
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,0.699999995,-0.154901963,test
CC(=O)NC1C=CC(=CC=1)OCC(O)CNC(C)C,0.699999995,-0.154901963,train
C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,0.699999995,-0.154901963,train
O=C1C2C(C3CC2CC3)C(=O)N1CCCCN1CCN(CC1)C1N=CC=CN=1,0.699999995,-0.154901963,train
OCC(O)C(O)C(O)C(O)C=O,0.699999995,-0.154901963,train
CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1,0.699999995,-0.154901963,train
CC1OC(C(O)C1O)N1C=C(F)C(NC(=O)OCCCCC)=NC1=O,0.699999995,-0.154901963,train
CCc1cc(C(N)=S)ccn1,0.699999995,-0.154901963,train
CN1CCC2(C)C1N(C)C1C=CC(=CC2=1)OC(=O)NC,0.699,-0.155522824,train
COC(=O)CCCC(=O)OC,0.698904983,-0.155581863,train
CN(C)CC1C2=CC3CN4C(=CC5=C(COC(=O)C5(O)CC)C4=O)C=3N=C2C=CC=1O,0.698333334,-0.155937227,train
O=C1NS(=O)(=O)C2=CC=CC=C12,0.698,-0.156144577,train
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,0.696,-0.15739076,train
CC1(C)SC2C(NC(=O)C(NC(=O)N3CCN(C3=O)S(C)(=O)=O)C3C=CC=CC=3)C(=O)N2C1C(O)=O,0.695,-0.158015195,train
N#Cc1c[nH]c(=Nc2nccc(c2)CN2CCNCC2)s1,0.694,-0.15864053,train
CC1=NN=C(C(=O)N1N)C1C=CC=CC=1,0.693,-0.159266765,train
CNC(=O)OC1C=CC=C2C=CC=CC2=1,0.691707662,-0.160077414,train
NC1=NC=NC2=C1N=CN2C1OC(CO)C(O)C1O,0.69,-0.161150909,train
CN1C2C(O)(C(OC(C)=O)C3(CC)C=CCN4CCC2(C34)C2C=C(C(=CC1=2)OC)C1(CC2CN(CC(CC)=C2)CC2=C1NC1C=CC=CC2=1)C(=O)OC)C(=O)OC,0.69,-0.161150909,train
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0.69,-0.161150909,test
CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,0.69,-0.161150909,train
O=C1NC(=O)N=CC1F,0.688749998,-0.16193839,train
OC1C=C(C=C(O)C=1O)C(O)=O,0.682000005,-0.166215622,train
O=C(C1CC1)N=c1nc2n([nH]1)c(ccc2)c1ccc(cc1)CN1CCS(=O)(=O)CC1,0.682,-0.166215625,train
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0.68,-0.167491087,test
Fc1ccc(c(c1)[C@H]1OC[C@@H](C[C@@H]1N)N1Cc2c(C1)cn(n2)S(=O)(=O)C)F,0.68,-0.167491087,train
COc1ccc2c(c1)n(CC(C1(F)CCC(CC1)NCc1ccc3c(n1)N=C(CO3)O)N)c(=O)cn2,0.68,-0.167491087,train
NC/C=C\CN(C[C@H]1O[C@H]([C@H]([C@@H]1O)F)n1cnc2c1ncnc2N)C,0.678,-0.168770306,train
CNC1(c2ccccc2Cl)CCCCC1=O,0.676310672,-0.169853759,train
CS(=O)(=O)OCCCCOS(C)(=O)=O,0.676,-0.170053304,train
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,0.675,-0.170696227,test
CC(=CC(=O)OC)OP(=O)(OC)OC,0.674,-0.171340103,train
CC1C(=O)C(=O)C=CN1C,0.67000001,-0.173925191,train
CCCCC1(CC)C(=O)NC(=O)NC1=O,0.670000003,-0.173925196,train
CC[C@H](n1cccc(c1=O)NC(=O)c1noc(c1)C)C(=N[C@@H](C[C@@H]1CCN=C1O)/C=C/C(=O)OC1CCC1)O,0.67,-0.173925197,train
O=C1O[C@H](CN1c1ccc(c(c1)F)c1ccc(nc1)C(CN1CCOCC1)O)Cn1nncc1,0.67,-0.173925197,train
O=C(C1CC2(C1)CCN(CC2)S(=O)(=O)C)N1CCN(CC1)C1CCC1,0.67,-0.173925197,train
OC[C@H]1N(CCCCCCC(CC)(CC)O)C[C@@H]([C@H]([C@@H]1O)O)O,0.67,-0.173925197,train
CSC1C=CC(=CC=1)N1C(N)=NC(N)=NC1(C)C,0.666100001,-0.176460566,train
CC1(C)SC2C(NC(=O)C(NC(=O)N3CCNC3=O)C3C=CC=CC=3)C(=O)N2C1C(O)=O,0.665000002,-0.177178354,train
C/N=C(C[N+]([O-])=O)/NCCSCC1=CSC(CN(C)C)=N1,0.665000002,-0.177178354,train
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,0.661407595,-0.179530822,train
CCN1CCCC1CN=C(c1cc(ccc1OC)S(=O)(=O)N)O,0.66,-0.180456064,train
COCCOCCOCCOC,0.66,-0.180456064,train
CCOC(=O)/C=C/[C@H](C[C@@H]1CCN=C1O)N=C([C@@H](n1cccc(c1=O)NC(=O)c1noc(c1)C)CC#C)O,0.66,-0.180456064,train
CN[C@H](C(=N[C@H]1CCC[C@@H]2N(C1=O)[C@@H]1CN(CC[C@@H]1C2)C(=O)Cc1ccccc1)O)C,0.66,-0.180456064,train
COC(=O)C1C=CC=CC=1C(=O)OC,0.656671837,-0.182651609,train
[O-][N+](=O)/N=C1NCCN1CC1C=CC(Cl)=NC=1,0.656641837,-0.182671451,train
CC(C(O)C1C=CC(O)=CC=1)N1CCC(O)(CC1)C1C=CC=CC=1,0.655148075,-0.183660531,train
CC(NCCC1C=CC(O)=CC=1)C(O)C1C=CC(O)=CC=1,0.655000004,-0.183758698,test
CCCCCCOC(=O)NC(=N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,0.655,-0.1837587,train
CN1CCCCC1c1nc(O)c(c(n1)C(=NCc1ccc(cc1)F)O)O,0.651,-0.186419011,train
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,0.65,-0.187086643,test
CN/C(=C\[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,0.65,-0.187086643,train
CCCCOC(=O)C(c1ccc(cc1)CC(C)C)C,0.65,-0.187086643,train
N#Cc1ccc(cc1)c1cc(nc(=N)[nH]1)N1CCN(CC1)C,0.65,-0.187086643,train
C[N+]1(C)CCC2C=C(OC)C3=CC=2C1CC1C=CC(=CC=1)OC1C2C(CC4C=C(O3)C(=CC=4)OC)[N+](C)(C)CCC=2C=C(OC)C=1OC,0.649999995,-0.187086647,train
CCC(CO)NC(=O)C1CN(C)C2CC3=CNC4=CC=CC(=C34)C2=C1,0.64999999,-0.18708665,train
OC1C=CC(=CC=1)C(O)=O,0.64849999,-0.188090026,train
CCCCCCCCO,0.647,-0.189095719,train
C=C1CCC2(O)C3CC4C=CC(O)=C5OC1C2(CCN3CC1CC1)C=45,0.643333332,-0.191563947,train
CN1CCN(CC1)c1ccc2c(c1)c(=O)n(cn2)c1cc(ccc1C)C(=NC1CC1)O,0.643,-0.191789027,train
Cn1c(=O)c2c(ncn2C)n(C)c1=O,0.64,-0.193820026,train
COC(=O)C(N=C(C(c1ccc(cc1)CC(C)C)C)O)C,0.64,-0.193820026,train
CCOC(=O)C1C(CC2CCC1N2C)OC(=O)C1C=CC=CC=1,0.639999998,-0.193820028,train
CC(CC1C=C(O)C(O)=CC=1)(NN)C(O)=O,0.639999995,-0.193820029,train
O=P(O)(O)C(Cl)(Cl)P(=O)(O)O,0.639999995,-0.193820029,train
CC1OC(OC2C(NC(N)=N)C(O)C(NC(N)=N)C(O)C2O)C(OC2OC(CO)C(O)C(O)C2NC)C1(O)C=O,0.638333334,-0.194952476,train
COc1ccc(c(c1)C(=Nc1ccc(cn1)Cl)O)N=C(c1ccc(cc1F)C(=N)N(C)C)O,0.634,-0.197910742,test
NC1C=CC=C2C=1C=CC=C2N,0.633278,-0.198405599,train
COCC(=O)N(C1CCN(CC1)[C@@H](CCN=C(c1c(C)cc(nc1C)Cl)O)C)Cc1ccsc1,0.63,-0.200659451,train
COC1C=C(CCOC2CCCCC2N2CC(O)CC2)C=CC=1OC,0.629400001,-0.201073261,train
CC1CC(C(O)CC2CC(=O)NC(=O)C2)C(=O)C(C)C1,0.629,-0.201349355,train
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,0.628666665,-0.201579567,train
CC1(O)C2C(C(=O)C3=C1C=CC=C3O)C(=O)C1(O)C(C(C(=O)C(C(N)=O)C1=O)N(C)C)C2O,0.628326885,-0.201814357,train
CCS(=O)(=O)C1=CC=CN=C1S(=O)(=O)NC(=O)NC1=NC(=CC(=N1)OC)OC,0.628298004,-0.20183432,train
