smiles,pKa_Acidic,pKaAcidic_train_test
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1,10.46,train
CC(C)N(C)[C@@H]1CC[C@H](N2CC[C@H](Nc3ncnc4ccc(C(F)(F)F)cc34)C2=O)[C@H](NS(C)(=O)=O)C1,10.46,train
CCC12CCN(CC3(O)CC3)C(Cc3ccc(O)cc31)C2(C)C,10.47,train
Cc1c(O)cc2c(c1C)O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,10.47,train
Oc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)NCC[C@@]341,10.47,train
CC(N)Cc1ccc(O)cc1,10.48,test
CCNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,10.48,test
CNC(=O)NC(O)C(Cl)(Cl)Cl,10.48,train
CCC1(CC)COC(=O)NC1=O,10.49,test
NNC(=O)CP(=O)(c1ccccc1)c1ccccc1,10.49,train
CC1(C)C(C=C(Cl)c2ccc(Cl)cc2)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,10.49,train
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,10.49,train
O=C1NC(=O)/C(=C\c2ccccc2)C2=C1CCCC2,10.49,train
COc1ccc(NC(=O)Nc2ccc(F)cc2F)cc1-c1c(Br)cnn1C,10.49,train
C=CCN1CCC[C@H]1CNC(=O)c1cc(S(=O)(=O)NC)c(N)cc1OC,10.49,train
CCOC(=O)NP(=O)(N1CC1(C)C)N1CC1(C)C,10.5,train
Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(C[C@@H](O)CO)cnc21,10.5,train
C[C@@H]1CNS(=O)(=O)N(c2ccc3c(C#N)nccc3c2)C1,10.51,train
C=C1C(=O)[C@]23C(O)[C@H]1CC[C@H]2[C@@]12CO[C@]3(O)[C@@H](O)[C@@H]1C(C)(C)CC[C@@H]2O,10.51,train
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,10.52,test
CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32,10.52,train
O=C(NP(=O)(N1CC1)N1CC1)OCc1ccccc1,10.52,train
Cc1nc(NC(=N)NS(=O)(=O)c2ccc(N)cc2)oc1C,10.52,train
CC[C@]12CCCN3CCc4c(n(c5cc(Br)ccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32,10.52,train
CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,10.52,train
N=C(N)NS(=O)(=O)c1ccc(N)cc1,10.53,train
CCOC(=O)NP(=O)(N1CC1)N1CC1,10.53,train
O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1,10.53,train
CCOC(C)C(=O)C(O)O,10.54,train
CC(=O)Nc1ccc(OC(=O)[C@@H]2CCC(=O)N2)cc1,10.54,train
CC(C)(C)NCC(O)COc1ccc(O)c2c1C1CCC2CC1,10.54,train
O=c1[nH]c(NCc2ccc(Cl)c(Cl)c2)nc2ncn(CCN3CCOCC3)c12,10.54,train
CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,10.55,train
NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,10.55,train
Cc1ccc2oc(N[C@@H](CC3CCCCC3)c3ccccn3)nc2c1,10.55,train
Cc1nnc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c(C)cc2C2CCC2)[nH]1,10.55,train
Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C,10.56,train
CC(C)NC(=O)c1no[n+]([O-])c1C(=O)NC(C)C,10.56,train
COc1ccc(Br)cc1NC(=O)Nc1cccc2c1ccn2Cc1ccnc(N)c1,10.56,train
COc1ccc(-n2c(C)c[nH]c2=O)cc1,10.58,train
C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1cccc([C@@](C)(O)C(F)(F)F)c1,10.58,train
CCNCCc1ccc(CN(CC)c2cc(OC)ccc2[C@@H]2CCc3cc(O)ccc3C2)cc1,10.58,train
Fc1cc(-c2cccc(-c3nc[nH]n3)c2)cc(F)c1CNC1Cc2ccccc2C1,10.58,train
Cc1ccc(C(C)C)c(O)c1,10.59,train
Cc1c(C(=O)NCCO)[n+]([O-])c2ccccc2[n+]1[O-],10.59,train
CS(=O)(=O)Nc1ccc(OC[C@@H](O)CNCCOc2ccc(-n3ccnc3)cc2)cc1,10.59,train
COc1c(O)c(C)c(CCCCCCCCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c(O)c1OC,10.59,train
CC[C@@H]1[C@H](F)C(=O)N[C@@H]1COc1nccc2cc(C(N)=O)c(OC)cc12,10.59,train
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,10.6,train
N#CNc1nncs1,10.6,train
CCOC(=O)C[C@H](NC(=O)CN1C(=O)N[C@@](C)(c2ccc(C(=N)N)cc2)C1=O)c1ccccc1,10.6,train
Cc1c(C(=O)NCCC#N)[n+]([O-])c2ccccc2[n+]1[O-],10.6,train
COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F,10.6,train
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1,10.6,train
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,10.61,train
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,10.61,train
COc1ccc(C2(c3ccc(OC)cc3)NC(=O)N(CCN3CCCCC3)C2=O)cc1,10.61,train
COc1cc(OC)cc(N2CCN(C(=O)Nc3nc4cc(F)ccc4nc3OC)CC2)c1,10.61,train
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,10.62,train
Cc1cc(OC[P@@]2(=O)OCC[C@@H](c3cccc(Cl)c3)O2)cc(C)c1Cc1ccc(O)c(C(C)C)c1,10.62,train
Cc1ccccc1C(=O)NP(N)(N)=O,10.63,test
CCC(Br)(CC)C(=O)NC(=O)NC(C)=O,10.63,train
C[C@@H]1CO[C@@](O)(c2cc(F)cc(F)c2)[C@H](C)N1,10.63,train
O=C1Nc2ccc(Cl)nc2C(c2ccccc2Cl)=NC1O,10.63,train
CNC(=O)Nc1c(OCCN2CCCCC2)c(OC)c2occc2c1OC,10.63,train
CNC(=O)Nc1c(OCCN2CCCC2)c(OC)c2occc2c1OC,10.63,train
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,10.64,train
COc1cc(C(=O)Nc2nc(=O)n([C@@H]3O[C@H](C)[C@@H](O)[C@H]3O)cc2F)cc(OC)c1OC,10.64,train
O[C@@](Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,10.65,test
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,10.65,train
CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br,10.65,train
NP(N)(=O)NC(=O)c1ccc(F)cc1,10.65,train
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C12C=Cc1ccccc12,10.65,train
CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,10.65,train
NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3,10.65,train
COc1cc(F)ccc1-c1c(C)sc2cnc(Nc3cnn(C4CCNCC4)c3)nc12,10.65,train
CC1=Nc2c(F)cc(-c3nc(Nc4ccc(C5CCN(C)CC5)cn4)ncc3F)cc2C12CCCC2,10.66,test
CNC(=O)c1c(I)c(NC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)c(I)c(NC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)c1I,10.66,train
N#Cc1ccc(COc2ccc(C#Cc3ccc(C(F)(F)[C@](O)(Cn4cnnn4)c4ccc(F)cc4F)nc3)cc2)cc1,10.66,train
CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(C5CCN(C)CC5)cn4)ncc3F)cc21,10.66,train
Cc1cc(C)c(C2CCCCC2)c(O)c1,10.67,test
COc1ccc(-c2nc(C(F)(F)F)[nH]c2-c2ccc(OC)cc2)cc1,10.67,train
O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CCO,10.67,train
O=C(NC(=O)c1ccccc1)NC1CCN(Cc2ccc3ccccc3c2)CC1,10.67,train
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,10.68,train
CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,10.68,train
CN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,10.68,train
N#CCCN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,10.68,train
Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(C(=O)N[C@@H]1CCCNC1)O2,10.68,train
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)c1cccs1,10.69,test
O=C(N[C@@H]1CC[C@@H](c2cccc(F)c2F)CN(CC(F)(F)F)C1=O)N1CCC(n2c(=O)[nH]c3ncccc32)CC1,10.69,test
C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)c2cccs2)C1,10.69,train
COc1ccc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1F,10.69,train
Cn1cc(Nc2nccc(-c3ccc4c(c3)CN(C3COC3)CC[C@H]4NC(=O)c3cn(C(C)(C)C)nn3)n2)cn1,10.69,train
N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,10.7,test
CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,10.7,train
Nc1c(NC(=O)C(F)(F)C(F)F)cc(C(F)(F)F)cc1[N+](=O)[O-],10.7,train
CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O,10.7,train
O=C(c1ccc(Oc2ccccc2)cc1Cl)c1c[nH]c2ncnc(N[C@@H]3CC[C@@H](CO)OC3)c12,10.7,train
Oc1ccc(CCNCCCCCCNCCc2ccccc2)cc1O,10.71,train
CCSCc1ccc2c(c1)c1c3c(c4c5cc(CSCC)ccc5n5c4c1n2[C@H]1C[C@](O)(C(=O)OC)[C@]5(C)O1)CNC3=O,10.71,train
[O-][n+]1cccc(-c2nc3c(Cl)cccc3cc2[C@@H](Nc2ncnc3cccnc23)C(F)(F)F)c1,10.71,train
CC#CC(=O)N1CC[C@@H](n2cc(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c32)C1,10.71,train
CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3csc(NC(C)=O)c3C2=O)ccc1OC,10.71,train
Cc1[nH]c2ccc(F)cc2c1-c1nc2c3cccnc3c3ncccc3c2[nH]1,10.72,train
CCC1(C)CC(=O)NC1=O,10.73,train
O=C(N[C@H]1CN2CCC1CC2)c1c[nH]c2ccsc2c1=O,10.73,train
C[C@]12C=CC(=O)C1C(=O)CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,10.73,train
CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,10.74,train
N=C1N(O)[C@@H](COC(N)=O)[C@@H]2N=C(N)N[C@]23N1CCC3(O)O,10.74,train
CC(C)(C)c1cc(CC2SCNC2=O)cc(C(C)(C)C)c1O,10.75,test
COc1ccc(C2(c3ccccc3)NC(=O)N(CCCN3CCC(c4ccccc4)CC3)C2=O)cc1,10.75,train
CCCCCCOc1cc(C)c(O)c(C)c1C,10.75,train
COc1ccc2[nH]c(SCc3ncc(C)c(OC)c3C)nc2c1,10.75,train
C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,10.75,train
CCOc1ccc(-c2cc(C)cn2-c2ccc(S(N)(=O)=O)cc2)cc1,10.75,train
COC(=O)c1cnc2cc(OC(C)C)c(OC(C)C)cc2c1O,10.76,train
CCOC(=O)c1cnc2cc(OCC(C)C)c(OCC(C)C)cc2c1O,10.76,train
CCCCCCCCCCOc1cc2c(O)c(C(=O)OCC)cnc2cc1OCC,10.76,train
CCOC(=O)c1cnc2cc(OCC3CC3)c(OCC3CC3)cc2c1O,10.76,train
CCN(CC)S(=O)(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,10.76,train
CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,10.77,train
Cc1cccc(-c2[nH]c(CNc3ccccc3F)nc2-c2ccc3ncnn3c2)n1,10.77,train
CC(=O)NNC(=O)CC(O)(c1ccccc1)c1ccccc1,10.78,train
COc1cc2c(cc1OC)C1C/C(=N\O)C3CCCCC3N1CC2,10.78,train
O=C(NCC1CCOCC1)c1cnc(Nc2ccc(Cl)cc2Cl)nc1C(F)(F)F,10.78,train
CC[C@@H](C)C(=O)O[C@H]1[C@H](O)[C@H]2[C@@H](CN3C[C@@H](C)CC[C@H]3[C@@]2(C)O)[C@@H]2C[C@]34O[C@]5(O)[C@@H](OC(=O)[C@@](C)(O)CC)CC[C@@]3(C)[C@@H]5[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]4[C@@]21O,10.79,train
Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,10.8,test
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O,10.8,test
Cc1c(C)c2c(c(C)c1O)CCC(C)(C)O2,10.8,train
CN(C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@@H](/C=C/C(=O)N[C@@H]1CCCCNC1=O)Cc1ccc(Cl)c(Cl)c1,10.8,train
O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,10.8,train
CO[P@](=O)(c1cc(C)cc(/C=C/C#N)c1)c1c(C(N)=O)[nH]c2ccc(Cl)cc12,10.8,train
CCOC(=O)NC(O)C(Cl)(Cl)Cl,10.81,train
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,10.82,test
CNC(=O)c1cccc2c(Nc3ccc(NS(C)(=O)=O)cc3OC)c3cccc(C)c3nc12,10.82,train
O=C1N(C(O)C(Cl)(Cl)Cl)CNC1(c1ccccc1)c1ccccc1,10.82,train
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,10.82,train
CN=C(N)NC(=O)Nc1c(C)cccc1C,10.83,train
O=C1Cc2cc(Cl)c(C3CCCCC3)cc2O1,10.83,train
CC(C)[C@H]1NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C)C(=O)N2)OC(=O)C[C@@H]1O,10.84,train
Cc1cc(Nc2cc(N)ncn2)c(=O)n2c1C(=O)NC21CCCCC1,10.84,train
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,10.85,train
COC(=O)c1c(C)[nH]c2c(OC(=O)N3CCN(C)CC3)cc3c(c12)[C@H](CBr)CN3C(=O)c1cc2cc(OC)c(OC)c(OC)c2[nH]1,10.85,train
CC(C)=CCOc1cc(NC(=S)c2ccoc2C)ccc1Cl,10.85,train
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,10.85,train
CC[C@H]1C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,10.85,train
CC(C)(C(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@@H]1C(=O)Nc2ccccc2-c2ccccc21,10.85,train
CC[C@]12CN3CCc4c([nH]c5ccccc45)[C@@](C(=O)OC)(c4cc5c(cc4OC)N(C=O)[C@H]4[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]6(CC)C=CCN7CC[C@]54[C@@H]76)C[C@@H](C3)[C@H]1O2,10.85,train
CC1(C)NC(=O)C(/C=C/c2ccccc2)O1,10.86,train
NC(=O)C(=O)N/N=C/c1ccc([N+](=O)[O-])o1,10.86,train
CC(C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,10.86,train
Cc1cc(O)c(C2CC3CCC2(C)C3(C)C)cc1C,10.86,train
Cc1ccc2c(NC[C@](O)(CC(C)(C)c3cc(F)cc4c3OCC4)C(F)(F)F)cccc2n1,10.86,train
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,10.87,test
CC[C@]12CN3CCc4c([nH]c5ccccc45)[C@@](C(=O)OC)(c4cc5c(cc4OC)N(C)[C@H]4[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]6(CC)C=CCN7CC[C@]54[C@@H]76)C[C@@H](C3)[C@H]1O2,10.87,test
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(=O)CN(C)C)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,10.87,test
Cc1cccc(C)c1NC(=O)/N=C1\CCCN1C,10.87,train
CC1(C)O[C@@H]2[C@@H](COC(=O)c3ccc([N+](=O)[O-])cc3)OC(NC(=O)N(CCCl)N=O)[C@@H]2O1,10.87,train
CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,10.87,train
CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32,10.87,train
CC[C@@H]1CN2CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C[C@@H](C2)C1O,10.87,train
CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N1CCOCC1)c1coc(C)n1,10.88,test
CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F,10.88,train
COc1ccc([C@H](C)Cn2cc[nH]c2=O)cc1OCC1CC1,10.89,test
CNC(=O)c1c(I)c(NC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)c(I)c(N(CCO)C(C)=O)c1I,10.89,train
CC[C@](C)(O)C(=O)O[C@H]1C(=O)O[C@@H]2C[C@H]3C(C)=C[C@H](O)[C@@H](O)[C@]3(C)[C@H]3[C@]4(O)OC[C@]32[C@@H]1[C@@H](C)[C@H]4O,10.89,train
CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c1ccccc1,10.9,train
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,10.9,train
CC(=O)N(C)c1c(I)c(NC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)c(I)c(C(=O)NCCO)c1I,10.9,train
CC(=O)N1CCc2c(C(=O)N3CCC(c4ccc(F)c(F)c4C(F)(F)F)CC3)n[nH]c2C1,10.9,train
C#Cc1cnc2nc(O)n(C(CC)CC)c2n1,10.91,test
Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,10.91,train
Cn1c(=O)[nH]c2ncn(C)c2c1=O,10.91,train
CCC(Br)(CC)C(=O)NC(N)=O,10.91,train
CC(=O)Oc1c(Br)cc(Cl)cc1C(=S)Nc1ccc(Br)cc1,10.91,train
C[C@@H]1CC[C@H]([C@@H](O)C(F)(F)F)N1c1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1,10.91,train
Cn1cc(Nc2nccc(N3C[C@H]4CC[C@@H](C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1,10.91,train
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1,10.92,train
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(=O)C(C)(C)OC)=C(COC(N)=O)CS[C@H]12)c1ccco1,10.92,train
CCCc1cc2c(O)c(C(=O)OC)cnc2cc1N(CC)CC,10.93,train
CCC(C)SSc1ncc[nH]1,10.93,train
CO/N=C(\C(=O)N[C@@H]1C(=O)N(OCC(=O)OCC(=O)OC(C)(C)C)[C@H]1C)c1csc(N)n1,10.94,test
CCOC(=O)NC1=C(N2CC2)C(=O)C(NC(=O)OCC)=C(N2CC2)C1=O,10.94,train
NS(=O)(=O)c1ccc(N2CCN(CC[C@@H]3OCCc4ccccc43)CC2)cc1,10.94,train
O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1,10.94,train
CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21,10.94,train
CC(C)C(Br)C(=O)NC(N)=O,10.95,train
COC(=O)[C@@H](N)CCCNC(=N)N[N+](=O)[O-],10.95,train
C=CCN1C(=O)C(CC(C)C)NC1=S,10.95,train
CC(C)c1cccc([C@H](C)C2CC2)c1O,10.95,train
C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1,10.95,train
COc1cc([S+](C)[O-])ccc1-c1nc2ncccc2[nH]1,10.96,train
N/C(CN(Cc1ccccc1)c1ccccc1)=N\O,10.96,train
Ic1[nH]c(I)c(I)c1I,10.96,train
NS(=O)(=O)c1ccc(NCc2ccccc2)cc1,10.96,train
CN1C2CC(OC(=O)C(O)(CO)c3ccccc3)CC1C1OC12,10.96,train
CC1(C)CN(C(=O)c2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)C1,10.96,train
O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,10.96,train
O=C(Nc1cccnn1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,10.98,test
CC(C)c1cccc(C(C)C)c1O,10.98,train
CN1CC(=O)NC(=O)N1c1cc(Cl)c(Oc2ccc(S(C)(=O)=O)cc2)c(Cl)c1,10.98,train
NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],10.98,train
Nc1ccc(S(N)(=O)=O)cc1,10.99,train
N#Cc1ccc(NC(=O)NC(=N)N)cc1Cl,10.99,train
Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,10.99,train
Cc1cc(C)c(=O)[nH]n1,10.99,train
Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=S)[nH]1,10.99,train
COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,10.99,train
C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,11,train
O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,11,train
Nc1cc(-c2ccncc2)c[nH]c1=O,11.01,train
CC(O)C(=O)O.Nc1cc(-c2ccncc2)c[nH]c1=O,11.01,train
C[C@H](O)c1nc(Cn2nc(-c3ccc(Cl)cc3)n(C[C@H](O)C(F)(F)F)c2=O)nn1-c1cccc(Cl)c1,11.01,train
C[C@H]1CNC(=O)Nc2cnn3ccc(nc23)N2C[C@@H](F)C[C@@H]2c2cc(F)cnc2O1,11.01,train
OC[C@H]1O[C@H](O)[C@H](F)[C@@H](O)[C@@H]1O,11.02,train
OC[C@H]1O[C@H](O)[C@H]([18F])[C@@H](O)[C@@H]1O,11.02,train
CC(=N/NC(=S)NCCN1CCCCC1)/C(C)=N/NC(=S)NCCN1CCCCC1,11.02,train
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4ccc5nc([C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c5c4)c4c3[C@@H]3CC[C@H]4C3)cc2)[nH]1)C(C)C,11.03,train
COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,11.04,train
Cn1c(=O)c2c(ncn2CC(=O)Nc2ccc(-c3ccccc3)nn2)n(C)c1=O,11.04,train
C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,11.05,test
C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,11.05,test
CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,11.05,test
C[N+](C)(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,11.05,test
CN(C)CC(C)(C)OC(=O)C(O)(c1ccccc1)c1ccccc1,11.05,test
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,11.05,train
CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,11.05,train
COS(=O)(=O)[O-].C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,11.05,train
C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,11.05,train
CC[N+](C)(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,11.05,train
O=C(OCCN1CCCCC1)C(O)(c1ccccc1)c1ccccc1,11.05,train
COS(=O)(=O)[O-].C[N+]1(C)CCCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,11.05,train
C[N+]1(C)CCCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,11.05,train
